dt,station_id,observed,predicted,residual,abs_error
2023-08-01 00:00:00,S-THC 21317937:21326446,17.086,17.249926625233485,0.1639266252334863,0.1639266252334863
2023-08-01 00:05:00,S-THC 21317937:21326446,17.022,17.18782436532122,0.165824365321221,0.165824365321221
2023-08-01 00:10:00,S-THC 21317937:21326446,16.915,17.099632185701136,0.1846321857011368,0.1846321857011368
2023-08-01 00:15:00,S-THC 21317937:21326446,16.85,16.998588867067216,0.1485888670672146,0.1485888670672146
2023-08-01 00:20:00,S-THC 21317937:21326446,16.807,16.898354302862373,0.0913543028623742,0.0913543028623742
2023-08-01 00:25:00,S-THC 21317937:21326446,16.614,16.821394585802555,0.2073945858025538,0.2073945858025538
2023-08-01 00:30:00,S-THC 21317937:21326446,16.529,16.717299951132098,0.1882999511320982,0.1882999511320982
2023-08-01 00:35:00,S-THC 21317937:21326446,16.421,16.667407820346913,0.2464078203469135,0.2464078203469135
2023-08-01 00:40:00,S-THC 21317937:21326446,16.378,16.58431472453457,0.2063147245345682,0.2063147245345682
2023-08-01 00:45:00,S-THC 21317937:21326446,16.293,16.531607131988117,0.2386071319881182,0.2386071319881182
2023-08-01 00:50:00,S-THC 21317937:21326446,16.271,16.399295997147643,0.1282959971476422,0.1282959971476422
2023-08-01 00:55:00,S-THC 21317937:21326446,16.228,16.35472187431185,0.1267218743118476,0.1267218743118476
2023-08-01 01:00:00,S-THC 21317937:21326446,16.142,16.249401653646615,0.1074016536466153,0.1074016536466153
2023-08-01 01:05:00,S-THC 21317937:21326446,15.949,16.222563305273198,0.273563305273198,0.273563305273198
2023-08-01 01:10:00,S-THC 21317937:21326446,15.949,16.172178449219867,0.2231784492198674,0.2231784492198674
2023-08-01 01:15:00,S-THC 21317937:21326446,15.928,16.1027329870985,0.1747329870984977,0.1747329870984977
2023-08-01 01:20:00,S-THC 21317937:21326446,15.778,16.04307898018724,0.2650789801872388,0.2650789801872388
2023-08-01 01:25:00,S-THC 21317937:21326446,15.842,15.99321565008913,0.1512156500891297,0.1512156500891297
2023-08-01 01:30:00,S-THC 21317937:21326446,15.799,15.90897286198445,0.1099728619844508,0.1099728619844508
2023-08-01 01:35:00,S-THC 21317937:21326446,15.735,15.869473887250248,0.1344738872502482,0.1344738872502482
2023-08-01 01:40:00,S-THC 21317937:21326446,15.671,15.787889324723317,0.1168893247233171,0.1168893247233171
2023-08-01 01:45:00,S-THC 21317937:21326446,15.606,15.716181451872306,0.1101814518723056,0.1101814518723056
2023-08-01 01:50:00,S-THC 21317937:21326446,15.563,15.68036157031328,0.1173615703132799,0.1173615703132799
2023-08-01 01:55:00,S-THC 21317937:21326446,15.37,15.60735105016963,0.2373510501696305,0.2373510501696305
2023-08-01 02:00:00,S-THC 21317937:21326446,15.349,15.506345872986168,0.1573458729861681,0.1573458729861681
2023-08-01 02:05:00,S-THC 21317937:21326446,15.22,15.42848321546656,0.2084832154665594,0.2084832154665594
2023-08-01 02:10:00,S-THC 21317937:21326446,15.177,15.353571460777186,0.1765714607771862,0.1765714607771862
